fixture_date,season,division,home_team,away_team,home_score,away_score,URLs,fixtureID
2020-01-20,19,4,Southwick Sports C,Portslade Legion,5,0,http://brightonhovedistrictsnooker.leaguerepublic.com/l/match/27129762.html,NA
2020-01-13,19,4,Annunciation A,N.A.R.C B,1,4,http://brightonhovedistrictsnooker.leaguerepublic.com/l/match/27129758.html,NA
2020-01-13,19,4,Hove D.S. Anglers B,Southwick Sports B,4,1,http://brightonhovedistrictsnooker.leaguerepublic.com/l/match/27129755.html,NA
2020-01-13,19,4,N.A.R.C C,Southwick Sports C,4,1,http://brightonhovedistrictsnooker.leaguerepublic.com/l/match/27129757.html,NA
2020-01-13,19,4,Portslade Legion,Moulsecoomb Club B,2,3,http://brightonhovedistrictsnooker.leaguerepublic.com/l/match/27129756.html,NA
2020-01-06,19,4,Moulsecoomb Club B,N.A.R.C C,0,5,http://brightonhovedistrictsnooker.leaguerepublic.com/l/match/27129752.html,NA
2020-01-06,19,4,N.A.R.C B,Hove D.S. Anglers B,1,4,http://brightonhovedistrictsnooker.leaguerepublic.com/l/match/27129754.html,NA
2020-01-06,19,4,Southwick Sports B,Portslade Legion,4,1,http://brightonhovedistrictsnooker.leaguerepublic.com/l/match/27129751.html,NA
2020-01-06,19,4,Southwick Sports C,Annunciation A,2,3,http://brightonhovedistrictsnooker.leaguerepublic.com/l/match/27129753.html,NA
2019-12-16,19,4,Moulsecoomb Club B,Annunciation A,0,5,http://brightonhovedistrictsnooker.leaguerepublic.com/l/match/27129747.html,NA
2019-12-16,19,4,N.A.R.C B,Southwick Sports B,1,4,http://brightonhovedistrictsnooker.leaguerepublic.com/l/match/27129749.html,NA
2019-12-16,19,4,Portslade Legion,N.A.R.C C,1,4,http://brightonhovedistrictsnooker.leaguerepublic.com/l/match/27129750.html,NA
2019-12-16,19,4,Southwick Sports C,Hove D.S. Anglers B,4,1,http://brightonhovedistrictsnooker.leaguerepublic.com/l/match/27129748.html,NA
2019-12-09,19,4,Annunciation A,Portslade Legion,4,1,http://brightonhovedistrictsnooker.leaguerepublic.com/l/match/27129746.html,NA
2019-12-09,19,4,Hove D.S. Anglers B,Moulsecoomb Club B,5,0,http://brightonhovedistrictsnooker.leaguerepublic.com/l/match/27129745.html,NA
2019-12-09,19,4,N.A.R.C B,Southwick Sports C,2,3,http://brightonhovedistrictsnooker.leaguerepublic.com/l/match/27129744.html,NA
2019-12-09,19,4,Southwick Sports B,N.A.R.C C,2,3,http://brightonhovedistrictsnooker.leaguerepublic.com/l/match/27129743.html,NA
2019-11-25,19,4,Moulsecoomb Club B,N.A.R.C B,0,5,http://brightonhovedistrictsnooker.leaguerepublic.com/l/match/27129739.html,NA
2019-11-25,19,4,N.A.R.C C,Annunciation A,3,2,http://brightonhovedistrictsnooker.leaguerepublic.com/l/match/27129741.html,NA
2019-11-25,19,4,Portslade Legion,Hove D.S. Anglers B,1,4,http://brightonhovedistrictsnooker.leaguerepublic.com/l/match/27129742.html,NA
2019-11-25,19,4,Southwick Sports C,Southwick Sports B,4,1,http://brightonhovedistrictsnooker.leaguerepublic.com/l/match/27129740.html,NA
2019-11-18,19,4,Hove D.S. Anglers B,N.A.R.C C,2,3,http://brightonhovedistrictsnooker.leaguerepublic.com/l/match/27129738.html,NA
2019-11-18,19,4,N.A.R.C B,Portslade Legion,3,2,http://brightonhovedistrictsnooker.leaguerepublic.com/l/match/27129737.html,NA
2019-11-18,19,4,Southwick Sports B,Annunciation A,4,1,http://brightonhovedistrictsnooker.leaguerepublic.com/l/match/27129735.html,NA
2019-11-18,19,4,Southwick Sports C,Moulsecoomb Club B,5,0,http://brightonhovedistrictsnooker.leaguerepublic.com/l/match/27129736.html,NA
2019-11-11,19,4,Annunciation A,Hove D.S. Anglers B,1,4,http://brightonhovedistrictsnooker.leaguerepublic.com/l/match/27129732.html,NA
2019-11-11,19,4,Moulsecoomb Club B,Southwick Sports B,2,3,http://brightonhovedistrictsnooker.leaguerepublic.com/l/match/27129731.html,NA
2019-11-11,19,4,N.A.R.C C,N.A.R.C B,3,2,http://brightonhovedistrictsnooker.leaguerepublic.com/l/match/27129733.html,NA
2019-11-11,19,4,Portslade Legion,Southwick Sports C,1,4,http://brightonhovedistrictsnooker.leaguerepublic.com/l/match/27129734.html,NA
2019-11-04,19,4,N.A.R.C B,Annunciation A,2,3,http://brightonhovedistrictsnooker.leaguerepublic.com/l/match/27129730.html,NA
2019-11-04,19,4,Southwick Sports B,Hove D.S. Anglers B,3,2,http://brightonhovedistrictsnooker.leaguerepublic.com/l/match/27129727.html,NA
2019-11-04,19,4,Southwick Sports C,N.A.R.C C,4,1,http://brightonhovedistrictsnooker.leaguerepublic.com/l/match/27129729.html,NA
2019-10-28,19,4,Annunciation A,Southwick Sports C,3,2,http://brightonhovedistrictsnooker.leaguerepublic.com/l/match/27129725.html,NA
2019-10-28,19,4,Hove D.S. Anglers B,N.A.R.C B,1,4,http://brightonhovedistrictsnooker.leaguerepublic.com/l/match/27129726.html,NA
2019-10-28,19,4,N.A.R.C C,Moulsecoomb Club B,5,0,http://brightonhovedistrictsnooker.leaguerepublic.com/l/match/27129724.html,NA
2019-10-28,19,4,Portslade Legion,Southwick Sports B,1,4,http://brightonhovedistrictsnooker.leaguerepublic.com/l/match/27129723.html,NA
2019-10-21,19,4,Annunciation A,Moulsecoomb Club B,5,0,http://brightonhovedistrictsnooker.leaguerepublic.com/l/match/27129719.html,NA
2019-10-21,19,4,Hove D.S. Anglers B,Southwick Sports C,3,2,http://brightonhovedistrictsnooker.leaguerepublic.com/l/match/27129720.html,NA
2019-10-21,19,4,N.A.R.C C,Portslade Legion,5,0,http://brightonhovedistrictsnooker.leaguerepublic.com/l/match/27129722.html,NA
2019-10-21,19,4,Southwick Sports B,N.A.R.C B,2,3,http://brightonhovedistrictsnooker.leaguerepublic.com/l/match/27129721.html,NA
2019-10-14,19,4,Moulsecoomb Club B,Hove D.S. Anglers B,2,3,http://brightonhovedistrictsnooker.leaguerepublic.com/l/match/27129717.html,NA
2019-10-14,19,4,N.A.R.C C,Southwick Sports B,2,3,http://brightonhovedistrictsnooker.leaguerepublic.com/l/match/27129715.html,NA
2019-10-14,19,4,Portslade Legion,Annunciation A,3,2,http://brightonhovedistrictsnooker.leaguerepublic.com/l/match/27129718.html,NA
2019-10-14,19,4,Southwick Sports C,N.A.R.C B,3,2,http://brightonhovedistrictsnooker.leaguerepublic.com/l/match/27129716.html,NA
2019-10-07,19,4,Annunciation A,N.A.R.C C,2,3,http://brightonhovedistrictsnooker.leaguerepublic.com/l/match/27129713.html,NA
2019-10-07,19,4,Hove D.S. Anglers B,Portslade Legion,3,2,http://brightonhovedistrictsnooker.leaguerepublic.com/l/match/27129714.html,NA
2019-10-07,19,4,N.A.R.C B,Moulsecoomb Club B,5,0,http://brightonhovedistrictsnooker.leaguerepublic.com/l/match/27129711.html,NA
2019-10-07,19,4,Southwick Sports B,Southwick Sports C,4,1,http://brightonhovedistrictsnooker.leaguerepublic.com/l/match/27129712.html,NA
2019-10-02,19,4,Southwick Sports C,Annunciation A,3,2,http://brightonhovedistrictsnooker.leaguerepublic.com/l/match/27129697.html,NA
2019-09-30,19,4,Annunciation A,Southwick Sports B,3,2,http://brightonhovedistrictsnooker.leaguerepublic.com/l/match/27129707.html,NA
2019-09-30,19,4,Moulsecoomb Club B,Southwick Sports C,1,4,http://brightonhovedistrictsnooker.leaguerepublic.com/l/match/27129708.html,NA
2019-09-30,19,4,N.A.R.C C,Hove D.S. Anglers B,2,3,http://brightonhovedistrictsnooker.leaguerepublic.com/l/match/27129710.html,NA
2019-09-30,19,4,Portslade Legion,N.A.R.C B,0,5,http://brightonhovedistrictsnooker.leaguerepublic.com/l/match/27129709.html,NA
2019-09-23,19,4,Hove D.S. Anglers B,Annunciation A,3,2,http://brightonhovedistrictsnooker.leaguerepublic.com/l/match/27129704.html,NA
2019-09-23,19,4,N.A.R.C B,N.A.R.C C,2,3,http://brightonhovedistrictsnooker.leaguerepublic.com/l/match/27129705.html,NA
2019-09-23,19,4,Southwick Sports B,Moulsecoomb Club B,3,2,http://brightonhovedistrictsnooker.leaguerepublic.com/l/match/27129703.html,NA
2019-09-23,19,4,Southwick Sports C,Portslade Legion,2,3,http://brightonhovedistrictsnooker.leaguerepublic.com/l/match/27129706.html,NA
2019-09-16,19,4,Annunciation A,N.A.R.C B,2,3,http://brightonhovedistrictsnooker.leaguerepublic.com/l/match/27129702.html,NA
2019-09-16,19,4,Hove D.S. Anglers B,Southwick Sports B,1,4,http://brightonhovedistrictsnooker.leaguerepublic.com/l/match/27129699.html,NA
2019-09-16,19,4,N.A.R.C C,Southwick Sports C,2,3,http://brightonhovedistrictsnooker.leaguerepublic.com/l/match/27129701.html,NA
2019-09-16,19,4,Portslade Legion,Moulsecoomb Club B,5,0,http://brightonhovedistrictsnooker.leaguerepublic.com/l/match/27129700.html,NA
2019-09-09,19,4,Moulsecoomb Club B,N.A.R.C C,1,4,http://brightonhovedistrictsnooker.leaguerepublic.com/l/match/27129696.html,NA
2019-09-09,19,4,N.A.R.C B,Hove D.S. Anglers B,2,3,http://brightonhovedistrictsnooker.leaguerepublic.com/l/match/27129698.html,NA
2019-09-09,19,4,Southwick Sports B,Portslade Legion,3,2,http://brightonhovedistrictsnooker.leaguerepublic.com/l/match/27129695.html,NA
2015-04-13,14,1,Castle Club A,St. Matthias B,5,0,http://brightonhovedistrictsnooker.leaguerepublic.com/l/match/18529424.html,NA
2015-04-13,14,1,N.A.R.C A,St. Matthias A,0,5,http://brightonhovedistrictsnooker.leaguerepublic.com/l/match/18529426.html,NA
2015-04-13,14,1,Portslade Sports A,Castle Club B,2,3,http://brightonhovedistrictsnooker.leaguerepublic.com/l/match/18529425.html,NA
2015-03-30,14,1,Castle Club B,Castle Club A,1,4,http://brightonhovedistrictsnooker.leaguerepublic.com/l/match/18529422.html,NA
2015-03-30,14,1,N.A.R.C A,Portslade Sports A,4,1,http://brightonhovedistrictsnooker.leaguerepublic.com/l/match/18529421.html,NA
2015-03-30,14,1,St. Matthias B,St. Matthias C,0,5,http://brightonhovedistrictsnooker.leaguerepublic.com/l/match/18529423.html,NA
2015-03-23,14,1,Castle Club A,N.A.R.C A,4,1,http://brightonhovedistrictsnooker.leaguerepublic.com/l/match/18529418.html,NA
2015-03-23,14,1,Portslade Sports A,St. Matthias A,1,4,http://brightonhovedistrictsnooker.leaguerepublic.com/l/match/18529419.html,NA
2015-03-23,14,1,St. Matthias C,Castle Club B,3,2,http://brightonhovedistrictsnooker.leaguerepublic.com/l/match/18529420.html,NA
2015-03-16,14,1,N.A.R.C A,St. Matthias C,2,3,http://brightonhovedistrictsnooker.leaguerepublic.com/l/match/18529417.html,NA
2015-03-16,14,1,Portslade Sports A,Castle Club A,2,3,http://brightonhovedistrictsnooker.leaguerepublic.com/l/match/18529416.html,NA
2015-03-16,14,1,St. Matthias A,St. Matthias B,4,1,http://brightonhovedistrictsnooker.leaguerepublic.com/l/match/18529415.html,NA
2015-03-09,14,1,Castle Club A,St. Matthias A,3,2,http://brightonhovedistrictsnooker.leaguerepublic.com/l/match/18526303.html,NA
2015-03-09,14,1,St. Matthias B,Castle Club B,1,3,http://brightonhovedistrictsnooker.leaguerepublic.com/l/match/18526304.html,NA
2015-03-09,14,1,St. Matthias C,Portslade Sports A,4,1,http://brightonhovedistrictsnooker.leaguerepublic.com/l/match/18526305.html,NA
2015-03-02,14,1,Castle Club A,St. Matthias C,3,2,http://brightonhovedistrictsnooker.leaguerepublic.com/l/match/18526301.html,NA
2015-03-02,14,1,N.A.R.C A,St. Matthias B,4,1,http://brightonhovedistrictsnooker.leaguerepublic.com/l/match/18526302.html,NA
2015-03-02,14,1,St. Matthias A,Castle Club B,1,4,http://brightonhovedistrictsnooker.leaguerepublic.com/l/match/18526300.html,NA
2015-02-23,14,1,Castle Club B,N.A.R.C A,3,2,http://brightonhovedistrictsnooker.leaguerepublic.com/l/match/18526299.html,NA
2015-02-23,14,1,St. Matthias B,Portslade Sports A,2,3,http://brightonhovedistrictsnooker.leaguerepublic.com/l/match/18526298.html,NA
2015-02-23,14,1,St. Matthias C,St. Matthias A,3,2,http://brightonhovedistrictsnooker.leaguerepublic.com/l/match/18526297.html,NA
2015-02-16,14,1,Castle Club B,Portslade Sports A,3,2,http://brightonhovedistrictsnooker.leaguerepublic.com/l/match/18526295.html,NA
2015-02-16,14,1,St. Matthias A,N.A.R.C A,2,3,http://brightonhovedistrictsnooker.leaguerepublic.com/l/match/18526296.html,NA
2015-02-16,14,1,St. Matthias B,Castle Club A,0,5,http://brightonhovedistrictsnooker.leaguerepublic.com/l/match/18526294.html,NA
2015-02-09,14,1,Castle Club A,Castle Club B,3,2,http://brightonhovedistrictsnooker.leaguerepublic.com/l/match/18526292.html,NA
2015-02-09,14,1,Portslade Sports A,N.A.R.C A,2,3,http://brightonhovedistrictsnooker.leaguerepublic.com/l/match/18526291.html,NA
2015-02-09,14,1,St. Matthias C,St. Matthias B,5,0,http://brightonhovedistrictsnooker.leaguerepublic.com/l/match/18526293.html,NA
2015-02-02,14,1,Castle Club B,St. Matthias C,3,2,http://brightonhovedistrictsnooker.leaguerepublic.com/l/match/18526290.html,NA
2015-02-02,14,1,N.A.R.C A,Castle Club A,0,5,http://brightonhovedistrictsnooker.leaguerepublic.com/l/match/18526288.html,NA
2015-02-02,14,1,St. Matthias A,Portslade Sports A,1,4,http://brightonhovedistrictsnooker.leaguerepublic.com/l/match/18526289.html,NA
2015-01-26,14,1,Castle Club A,Portslade Sports A,4,1,http://brightonhovedistrictsnooker.leaguerepublic.com/l/match/18526286.html,NA
2015-01-26,14,1,St. Matthias B,St. Matthias A,2,3,http://brightonhovedistrictsnooker.leaguerepublic.com/l/match/18526285.html,NA
2015-01-26,14,1,St. Matthias C,N.A.R.C A,4,1,http://brightonhovedistrictsnooker.leaguerepublic.com/l/match/18526287.html,NA
2015-01-19,14,1,Castle Club B,St. Matthias B,3,2,http://brightonhovedistrictsnooker.leaguerepublic.com/l/match/18526283.html,NA
2015-01-19,14,1,Portslade Sports A,St. Matthias C,0,5,http://brightonhovedistrictsnooker.leaguerepublic.com/l/match/18526284.html,NA
2015-01-19,14,1,St. Matthias A,Castle Club A,2,3,http://brightonhovedistrictsnooker.leaguerepublic.com/l/match/18526282.html,NA
2015-01-12,14,1,Castle Club B,St. Matthias A,2,3,http://brightonhovedistrictsnooker.leaguerepublic.com/l/match/18526147.html,NA
2015-01-12,14,1,St. Matthias B,N.A.R.C A,2,3,http://brightonhovedistrictsnooker.leaguerepublic.com/l/match/18526149.html,NA
2015-01-12,14,1,St. Matthias C,Castle Club A,1,4,http://brightonhovedistrictsnooker.leaguerepublic.com/l/match/18526148.html,NA
2015-01-05,14,1,N.A.R.C A,Castle Club B,3,2,http://brightonhovedistrictsnooker.leaguerepublic.com/l/match/18526146.html,NA
2015-01-05,14,1,Portslade Sports A,St. Matthias B,2,3,http://brightonhovedistrictsnooker.leaguerepublic.com/l/match/18526145.html,NA
2015-01-05,14,1,St. Matthias A,St. Matthias C,1,4,http://brightonhovedistrictsnooker.leaguerepublic.com/l/match/18526144.html,NA
2014-12-15,14,1,Castle Club A,St. Matthias B,5,0,http://brightonhovedistrictsnooker.leaguerepublic.com/l/match/18526166.html,NA
2014-12-15,14,1,N.A.R.C A,St. Matthias A,3,2,http://brightonhovedistrictsnooker.leaguerepublic.com/l/match/18526168.html,NA
2014-12-15,14,1,Portslade Sports A,Castle Club B,2,3,http://brightonhovedistrictsnooker.leaguerepublic.com/l/match/18526167.html,NA
2014-12-08,14,1,Castle Club B,Castle Club A,2,3,http://brightonhovedistrictsnooker.leaguerepublic.com/l/match/18526142.html,NA
2014-12-08,14,1,N.A.R.C A,Portslade Sports A,3,2,http://brightonhovedistrictsnooker.leaguerepublic.com/l/match/18526141.html,NA
2014-12-08,14,1,St. Matthias B,St. Matthias C,1,4,http://brightonhovedistrictsnooker.leaguerepublic.com/l/match/18526143.html,NA
2014-11-24,14,1,Castle Club A,N.A.R.C A,4,1,http://brightonhovedistrictsnooker.leaguerepublic.com/l/match/18526150.html,NA
2014-11-24,14,1,Portslade Sports A,St. Matthias A,2,3,http://brightonhovedistrictsnooker.leaguerepublic.com/l/match/18526151.html,NA
2014-11-24,14,1,St. Matthias C,Castle Club B,2,3,http://brightonhovedistrictsnooker.leaguerepublic.com/l/match/18526152.html,NA
2014-11-17,14,1,N.A.R.C A,St. Matthias C,1,4,http://brightonhovedistrictsnooker.leaguerepublic.com/l/match/18526140.html,NA
2014-11-17,14,1,Portslade Sports A,Castle Club A,1,4,http://brightonhovedistrictsnooker.leaguerepublic.com/l/match/18526139.html,NA
2014-11-17,14,1,St. Matthias A,St. Matthias B,5,0,http://brightonhovedistrictsnooker.leaguerepublic.com/l/match/18526138.html,NA
2014-11-10,14,1,Castle Club A,St. Matthias A,4,1,http://brightonhovedistrictsnooker.leaguerepublic.com/l/match/18526135.html,NA
2014-11-10,14,1,St. Matthias B,Castle Club B,2,3,http://brightonhovedistrictsnooker.leaguerepublic.com/l/match/18526136.html,NA
2014-11-10,14,1,St. Matthias C,Portslade Sports A,1,4,http://brightonhovedistrictsnooker.leaguerepublic.com/l/match/18526137.html,NA
2014-11-03,14,1,Castle Club A,St. Matthias C,3,2,http://brightonhovedistrictsnooker.leaguerepublic.com/l/match/18526133.html,NA
2014-11-03,14,1,N.A.R.C A,St. Matthias B,3,2,http://brightonhovedistrictsnooker.leaguerepublic.com/l/match/18526134.html,NA
2014-11-03,14,1,St. Matthias A,Castle Club B,3,2,http://brightonhovedistrictsnooker.leaguerepublic.com/l/match/18526132.html,NA
2014-10-27,14,1,Castle Club B,N.A.R.C A,3,2,http://brightonhovedistrictsnooker.leaguerepublic.com/l/match/18525958.html,NA
2014-10-27,14,1,St. Matthias B,Portslade Sports A,1,4,http://brightonhovedistrictsnooker.leaguerepublic.com/l/match/18525957.html,NA
2014-10-27,14,1,St. Matthias C,St. Matthias A,2,3,http://brightonhovedistrictsnooker.leaguerepublic.com/l/match/18525956.html,NA
2014-10-20,14,1,Castle Club B,Portslade Sports A,2,3,http://brightonhovedistrictsnooker.leaguerepublic.com/l/match/18525954.html,NA
2014-10-20,14,1,St. Matthias A,N.A.R.C A,1,4,http://brightonhovedistrictsnooker.leaguerepublic.com/l/match/18525955.html,NA
2014-10-20,14,1,St. Matthias B,Castle Club A,0,5,http://brightonhovedistrictsnooker.leaguerepublic.com/l/match/18525953.html,NA
2014-10-13,14,1,Castle Club A,Castle Club B,4,1,http://brightonhovedistrictsnooker.leaguerepublic.com/l/match/18525951.html,NA
2014-10-13,14,1,Portslade Sports A,N.A.R.C A,2,3,http://brightonhovedistrictsnooker.leaguerepublic.com/l/match/18525950.html,NA
2014-10-13,14,1,St. Matthias C,St. Matthias B,3,2,http://brightonhovedistrictsnooker.leaguerepublic.com/l/match/18525952.html,NA
2014-10-06,14,1,Castle Club B,St. Matthias C,3,2,http://brightonhovedistrictsnooker.leaguerepublic.com/l/match/18525949.html,NA
2014-10-06,14,1,N.A.R.C A,Castle Club A,1,4,http://brightonhovedistrictsnooker.leaguerepublic.com/l/match/18525947.html,NA
2014-10-06,14,1,St. Matthias A,Portslade Sports A,4,1,http://brightonhovedistrictsnooker.leaguerepublic.com/l/match/18525948.html,NA
2014-09-29,14,1,Castle Club A,Portslade Sports A,5,0,http://brightonhovedistrictsnooker.leaguerepublic.com/l/match/18525945.html,NA
2014-09-29,14,1,St. Matthias B,St. Matthias A,1,4,http://brightonhovedistrictsnooker.leaguerepublic.com/l/match/18525944.html,NA
2014-09-29,14,1,St. Matthias C,N.A.R.C A,1,4,http://brightonhovedistrictsnooker.leaguerepublic.com/l/match/18525946.html,NA
2014-09-22,14,1,Castle Club B,St. Matthias B,5,0,http://brightonhovedistrictsnooker.leaguerepublic.com/l/match/18525942.html,NA
2014-09-22,14,1,Portslade Sports A,St. Matthias C,3,2,http://brightonhovedistrictsnooker.leaguerepublic.com/l/match/18525943.html,NA
2014-09-22,14,1,St. Matthias A,Castle Club A,2,3,http://brightonhovedistrictsnooker.leaguerepublic.com/l/match/18525941.html,NA
2014-09-15,14,1,Castle Club B,St. Matthias A,5,0,http://brightonhovedistrictsnooker.leaguerepublic.com/l/match/18525938.html,NA
2014-09-15,14,1,St. Matthias B,N.A.R.C A,3,2,http://brightonhovedistrictsnooker.leaguerepublic.com/l/match/18525940.html,NA
2014-09-15,14,1,St. Matthias C,Castle Club A,2,3,http://brightonhovedistrictsnooker.leaguerepublic.com/l/match/18525939.html,NA
2014-09-08,14,1,N.A.R.C A,Castle Club B,3,2,http://brightonhovedistrictsnooker.leaguerepublic.com/l/match/18525937.html,NA
2014-09-08,14,1,Portslade Sports A,St. Matthias B,5,0,http://brightonhovedistrictsnooker.leaguerepublic.com/l/match/18525936.html,NA
2014-09-08,14,1,St. Matthias A,St. Matthias C,2,3,http://brightonhovedistrictsnooker.leaguerepublic.com/l/match/18525935.html,NA
