Date dd/mm/yyyy,Time HH:MM,Division,Home Team,Away Team,Venue,Pitch,Home Score,Away Score,Season
23/09/2013,19:00,Division 4,Goldstone Ex-Services Club B,Castle Snooker Club G,,,2,3,13
23/09/2013,19:00,Division 4,National Association of Railway Clubs B,Brighton Trades Labour Club,,,2,3,13
30/09/2013,19:00,Division 4,Brighton Trades Labour Club,Castle Snooker Club F,,,1,4,13
30/09/2013,19:00,Division 4,Castle Snooker Club G,St. Matthias D,,,3,2,13
30/09/2013,19:00,Division 4,Rileys B,Goldstone Ex-Services Club B,,,5,0,13
07/10/2013,19:00,Division 4,Goldstone Ex-Services Club B,St. Matthias D,,,2,3,13
07/10/2013,19:00,Division 4,National Association of Railway Clubs B,Castle Snooker Club G,,,1,4,13
07/10/2013,19:00,Division 4,Rileys B,Brighton Trades Labour Club,,,3,2,13
14/10/2013,19:00,Division 4,Brighton Trades Labour Club,Goldstone Ex-Services Club B,,,1,4,13
14/10/2013,19:00,Division 4,Castle Snooker Club G,Castle Snooker Club F,,,2,3,13
14/10/2013,19:00,Division 4,St. Matthias D,National Association of Railway Clubs B,,,3,2,13
21/10/2013,19:00,Division 4,Castle Snooker Club F,St. Matthias D,,,1,4,13
21/10/2013,19:00,Division 4,Goldstone Ex-Services Club B,National Association of Railway Clubs B,,,4,1,13
21/10/2013,19:00,Division 4,Rileys B,Castle Snooker Club G,,,,,13
28/10/2013,19:00,Division 4,Brighton Trades Labour Club,Castle Snooker Club G,,,3,2,13
28/10/2013,19:00,Division 4,Castle Snooker Club F,National Association of Railway Clubs B,,,5,0,13
28/10/2013,19:00,Division 4,Rileys B,St. Matthias D,,,,,13
04/11/2013,19:00,Division 4,Goldstone Ex-Services Club B,Castle Snooker Club F,,,2,3,13
04/11/2013,19:00,Division 4,National Association of Railway Clubs B,Rileys B,,,1,4,13
04/11/2013,19:00,Division 4,St. Matthias D,Brighton Trades Labour Club,,,4,1,13
11/11/2013,19:00,Division 4,Brighton Trades Labour Club,National Association of Railway Clubs B,,,3,2,13
11/11/2013,19:00,Division 4,Castle Snooker Club G,Goldstone Ex-Services Club B,,,4,1,13
11/11/2013,19:00,Division 4,Rileys B,Castle Snooker Club F,,,2,3,13
18/11/2013,19:00,Division 4,Castle Snooker Club F,Brighton Trades Labour Club,,,4,1,13
18/11/2013,19:00,Division 4,Goldstone Ex-Services Club B,Rileys B,,,2,3,13
18/11/2013,19:00,Division 4,St. Matthias D,Castle Snooker Club G,,,2,3,13
25/11/2013,19:00,Division 4,Brighton Trades Labour Club,Rileys B,,,2,3,13
25/11/2013,19:00,Division 4,Castle Snooker Club G,National Association of Railway Clubs B,,,4,1,13
25/11/2013,19:00,Division 4,St. Matthias D,Goldstone Ex-Services Club B,,,4,1,13
09/12/2013,19:00,Division 4,Castle Snooker Club F,Castle Snooker Club G,,,3,2,13
09/12/2013,19:00,Division 4,Goldstone Ex-Services Club B,Brighton Trades Labour Club,,,2,3,13
09/12/2013,19:00,Division 4,National Association of Railway Clubs B,St. Matthias D,,,2,3,13
16/12/2013,19:00,Division 4,Castle Snooker Club G,Rileys B,,,3,2,13
16/12/2013,19:00,Division 4,National Association of Railway Clubs B,Goldstone Ex-Services Club B,,,2,3,13
16/12/2013,19:00,Division 4,St. Matthias D,Castle Snooker Club F,,,3,2,13
06/01/2014,19:00,Division 4,Castle Snooker Club G,Brighton Trades Labour Club,,,3,2,13
06/01/2014,19:00,Division 4,National Association of Railway Clubs B,Castle Snooker Club F,,,0,5,13
06/01/2014,19:00,Division 4,St. Matthias D,Rileys B,,,3,2,13
13/01/2014,19:00,Division 4,Brighton Trades Labour Club,St. Matthias D,,,1,4,13
13/01/2014,19:00,Division 4,Castle Snooker Club F,Goldstone Ex-Services Club B,,,3,2,13
13/01/2014,19:00,Division 4,Rileys B,National Association of Railway Clubs B,,,3,2,13
20/01/2014,19:00,Division 4,Castle Snooker Club F,Rileys B,,,1,4,13
20/01/2014,19:00,Division 4,Goldstone Ex-Services Club B,Castle Snooker Club G,,,1,4,13
20/01/2014,19:00,Division 4,National Association of Railway Clubs B,Brighton Trades Labour Club,,,2,3,13
27/01/2014,19:00,Division 4,Brighton Trades Labour Club,Castle Snooker Club F,,,3,2,13
27/01/2014,19:00,Division 4,Castle Snooker Club G,St. Matthias D,,,4,1,13
27/01/2014,19:00,Division 4,Rileys B,Goldstone Ex-Services Club B,,,3,2,13
03/02/2014,19:00,Division 4,Goldstone Ex-Services Club B,St. Matthias D,,,2,3,13
03/02/2014,19:00,Division 4,National Association of Railway Clubs B,Castle Snooker Club G,,,0,5,13
03/02/2014,19:00,Division 4,Rileys B,Brighton Trades Labour Club,,,3,2,13
10/02/2014,19:00,Division 4,Brighton Trades Labour Club,Goldstone Ex-Services Club B,,,3,2,13
10/02/2014,19:00,Division 4,Castle Snooker Club G,Castle Snooker Club F,,,3,2,13
10/02/2014,19:00,Division 4,St. Matthias D,National Association of Railway Clubs B,,,5,0,13
17/02/2014,19:00,Division 4,Castle Snooker Club F,St. Matthias D,,,3,2,13
17/02/2014,19:00,Division 4,Goldstone Ex-Services Club B,National Association of Railway Clubs B,,,2,3,13
17/02/2014,19:00,Division 4,Rileys B,Castle Snooker Club G,,,0,5,13
24/02/2014,19:00,Division 4,Brighton Trades Labour Club,Castle Snooker Club G,,,1,4,13
24/02/2014,19:00,Division 4,Castle Snooker Club F,National Association of Railway Clubs B,,,5,0,13
24/02/2014,19:00,Division 4,Rileys B,St. Matthias D,,,0,5,13
03/03/2014,19:00,Division 4,Goldstone Ex-Services Club B,Castle Snooker Club F,,,2,3,13
03/03/2014,19:00,Division 4,National Association of Railway Clubs B,Rileys B,,,3,2,13
03/03/2014,19:00,Division 4,St. Matthias D,Brighton Trades Labour Club,,,3,2,13
10/03/2014,19:00,Division 4,Brighton Trades Labour Club,National Association of Railway Clubs B,,,2,3,13
10/03/2014,19:00,Division 4,Castle Snooker Club G,Goldstone Ex-Services Club B,,,5,0,13
10/03/2014,19:00,Division 4,Rileys B,Castle Snooker Club F,,,1,4,13
17/03/2014,19:00,Division 4,Castle Snooker Club F,Brighton Trades Labour Club,,,4,1,13
17/03/2014,19:00,Division 4,Goldstone Ex-Services Club B,Rileys B,,,2,3,13
17/03/2014,19:00,Division 4,St. Matthias D,Castle Snooker Club G,,,4,1,13
24/03/2014,19:00,Division 4,Brighton Trades Labour Club,Rileys B,,,1,4,13
24/03/2014,19:00,Division 4,Castle Snooker Club G,National Association of Railway Clubs B,,,5,0,13
24/03/2014,19:00,Division 4,St. Matthias D,Goldstone Ex-Services Club B,,,3,2,13
31/03/2014,19:00,Division 4,Castle Snooker Club F,Castle Snooker Club G,,,3,2,13
31/03/2014,19:00,Division 4,Goldstone Ex-Services Club B,Brighton Trades Labour Club,,,5,0,13
31/03/2014,19:00,Division 4,National Association of Railway Clubs B,St. Matthias D,,,1,4,13
07/04/2014,19:00,Division 4,Castle Snooker Club G,Rileys B,,,3,2,13
07/04/2014,19:00,Division 4,National Association of Railway Clubs B,Goldstone Ex-Services Club B,,,1,4,13
07/04/2014,19:00,Division 4,St. Matthias D,Castle Snooker Club F,,,3,2,13
09/09/2013,19:00,Division 5,Castle Snooker Club K,Champion House D,,,2,3,13
09/09/2013,19:00,Division 5,Moulsecoomb Club A,Castle Snooker Club J,,,3,2,13
09/09/2013,19:00,Division 5,Portslade Royal British Legion,Portslade Sports Centre B,,,2,3,13
16/09/2013,19:00,Division 5,Champion House D,Portslade Royal British Legion,,,4,1,13
16/09/2013,19:00,Division 5,Hove Deep Sea Anglers B,Castle Snooker Club K,,,2,3,13
16/09/2013,19:00,Division 5,Portslade Sports Centre B,Moulsecoomb Club A,,,2,3,13
23/09/2013,19:00,Division 5,Castle Snooker Club J,Portslade Sports Centre B,,,4,1,13
23/09/2013,19:00,Division 5,Moulsecoomb Club A,Champion House D,,,4,1,13
23/09/2013,19:00,Division 5,Portslade Royal British Legion,Hove Deep Sea Anglers B,,,1,4,13
30/09/2013,19:00,Division 5,Castle Snooker Club K,Portslade Royal British Legion,,,4,1,13
30/09/2013,19:00,Division 5,Champion House D,Castle Snooker Club J,,,1,4,13
30/09/2013,19:00,Division 5,Hove Deep Sea Anglers B,Moulsecoomb Club A,,,3,2,13
07/10/2013,19:00,Division 5,Castle Snooker Club J,Hove Deep Sea Anglers B,,,2,3,13
07/10/2013,19:00,Division 5,Moulsecoomb Club A,Castle Snooker Club K,,,3,2,13
07/10/2013,19:00,Division 5,Portslade Sports Centre B,Champion House D,,,3,2,13
14/10/2013,19:00,Division 5,Castle Snooker Club K,Castle Snooker Club J,,,2,3,13
14/10/2013,19:00,Division 5,Hove Deep Sea Anglers B,Portslade Sports Centre B,,,,,13
14/10/2013,19:00,Division 5,Portslade Royal British Legion,Moulsecoomb Club A,,,1,4,13
21/10/2013,19:00,Division 5,Castle Snooker Club J,Portslade Royal British Legion,,,4,1,13
21/10/2013,19:00,Division 5,Champion House D,Hove Deep Sea Anglers B,,,4,1,13
21/10/2013,19:00,Division 5,Portslade Sports Centre B,Castle Snooker Club K,,,2,3,13
28/10/2013,19:00,Division 5,Castle Snooker Club J,Moulsecoomb Club A,,,5,0,13
28/10/2013,19:00,Division 5,Champion House D,Castle Snooker Club K,,,1,4,13
28/10/2013,19:00,Division 5,Portslade Sports Centre B,Portslade Royal British Legion,,,5,0,13
04/11/2013,19:00,Division 5,Castle Snooker Club K,Hove Deep Sea Anglers B,,,3,2,13
04/11/2013,19:00,Division 5,Moulsecoomb Club A,Portslade Sports Centre B,,,5,0,13
04/11/2013,19:00,Division 5,Portslade Royal British Legion,Champion House D,,,3,2,13
11/11/2013,19:00,Division 5,Champion House D,Moulsecoomb Club A,,,1,4,13
11/11/2013,19:00,Division 5,Hove Deep Sea Anglers B,Portslade Royal British Legion,,,2,3,13
11/11/2013,19:00,Division 5,Portslade Sports Centre B,Castle Snooker Club J,,,1,4,13
18/11/2013,19:00,Division 5,Castle Snooker Club J,Champion House D,,,4,1,13
18/11/2013,19:00,Division 5,Moulsecoomb Club A,Hove Deep Sea Anglers B,,,4,1,13
18/11/2013,19:00,Division 5,Portslade Royal British Legion,Castle Snooker Club K,,,2,3,13
25/11/2013,19:00,Division 5,Castle Snooker Club K,Moulsecoomb Club A,,,4,1,13
25/11/2013,19:00,Division 5,Champion House D,Portslade Sports Centre B,,,3,2,13
25/11/2013,19:00,Division 5,Hove Deep Sea Anglers B,Castle Snooker Club J,,,2,3,13
09/12/2013,19:00,Division 5,Castle Snooker Club J,Castle Snooker Club K,,,2,3,13
09/12/2013,19:00,Division 5,Moulsecoomb Club A,Portslade Royal British Legion,,,2,3,13
09/12/2013,19:00,Division 5,Portslade Sports Centre B,Hove Deep Sea Anglers B,,,,,13
16/12/2013,19:00,Division 5,Castle Snooker Club K,Portslade Sports Centre B,,,4,1,13
16/12/2013,19:00,Division 5,Hove Deep Sea Anglers B,Champion House D,,,3,2,13
16/12/2013,19:00,Division 5,Portslade Royal British Legion,Castle Snooker Club J,,,1,4,13
06/01/2014,19:00,Division 5,Castle Snooker Club K,Champion House D,,,4,1,13
06/01/2014,19:00,Division 5,Moulsecoomb Club A,Castle Snooker Club J,,,3,2,13
06/01/2014,19:00,Division 5,Portslade Royal British Legion,Portslade Sports Centre B,,,4,1,13
13/01/2014,19:00,Division 5,Champion House D,Portslade Royal British Legion,,,3,2,13
13/01/2014,19:00,Division 5,Hove Deep Sea Anglers B,Castle Snooker Club K,,,1,4,13
13/01/2014,19:00,Division 5,Portslade Sports Centre B,Moulsecoomb Club A,,,,,13
20/01/2014,19:00,Division 5,Castle Snooker Club J,Portslade Sports Centre B,,,3,2,13
20/01/2014,19:00,Division 5,Moulsecoomb Club A,Champion House D,,,3,2,13
20/01/2014,19:00,Division 5,Portslade Royal British Legion,Hove Deep Sea Anglers B,,,5,0,13
27/01/2014,19:00,Division 5,Castle Snooker Club K,Portslade Royal British Legion,,,3,2,13
27/01/2014,19:00,Division 5,Champion House D,Castle Snooker Club J,,,0,5,13
27/01/2014,19:00,Division 5,Hove Deep Sea Anglers B,Moulsecoomb Club A,,,3,2,13
03/02/2014,19:00,Division 5,Castle Snooker Club J,Hove Deep Sea Anglers B,,,5,0,13
03/02/2014,19:00,Division 5,Moulsecoomb Club A,Castle Snooker Club K,,,2,3,13
03/02/2014,19:00,Division 5,Portslade Sports Centre B,Champion House D,,,2,3,13
10/02/2014,19:00,Division 5,Castle Snooker Club K,Castle Snooker Club J,,,2,3,13
10/02/2014,19:00,Division 5,Hove Deep Sea Anglers B,Portslade Sports Centre B,,,1,4,13
10/02/2014,19:00,Division 5,Portslade Royal British Legion,Moulsecoomb Club A,,,1,4,13
17/02/2014,19:00,Division 5,Castle Snooker Club J,Portslade Royal British Legion,,,5,0,13
17/02/2014,19:00,Division 5,Champion House D,Hove Deep Sea Anglers B,,,3,2,13
17/02/2014,19:00,Division 5,Portslade Sports Centre B,Castle Snooker Club K,,,2,3,13
24/02/2014,19:00,Division 5,Castle Snooker Club J,Moulsecoomb Club A,,,4,1,13
24/02/2014,19:00,Division 5,Champion House D,Castle Snooker Club K,,,1,4,13
24/02/2014,19:00,Division 5,Portslade Sports Centre B,Portslade Royal British Legion,,,3,2,13
03/03/2014,19:00,Division 5,Castle Snooker Club K,Hove Deep Sea Anglers B,,,3,2,13
03/03/2014,19:00,Division 5,Moulsecoomb Club A,Portslade Sports Centre B,,,3,2,13
03/03/2014,19:00,Division 5,Portslade Royal British Legion,Champion House D,,,3,2,13
10/03/2014,19:00,Division 5,Champion House D,Moulsecoomb Club A,,,0,5,13
10/03/2014,19:00,Division 5,Hove Deep Sea Anglers B,Portslade Royal British Legion,,,3,2,13
10/03/2014,19:00,Division 5,Portslade Sports Centre B,Castle Snooker Club J,,,2,3,13
17/03/2014,19:00,Division 5,Castle Snooker Club J,Champion House D,,,4,1,13
17/03/2014,19:00,Division 5,Moulsecoomb Club A,Hove Deep Sea Anglers B,,,1,4,13
17/03/2014,19:00,Division 5,Portslade Royal British Legion,Castle Snooker Club K,,,1,4,13
24/03/2014,19:00,Division 5,Castle Snooker Club K,Moulsecoomb Club A,,,3,2,13
24/03/2014,19:00,Division 5,Champion House D,Portslade Sports Centre B,,,2,3,13
24/03/2014,19:00,Division 5,Hove Deep Sea Anglers B,Castle Snooker Club J,,,0,5,13
31/03/2014,19:00,Division 5,Castle Snooker Club J,Castle Snooker Club K,,,2,3,13
31/03/2014,19:00,Division 5,Moulsecoomb Club A,Portslade Royal British Legion,,,3,2,13
31/03/2014,19:00,Division 5,Portslade Sports Centre B,Hove Deep Sea Anglers B,,,4,1,13
07/04/2014,19:00,Division 5,Castle Snooker Club K,Portslade Sports Centre B,,,2,3,13
07/04/2014,19:00,Division 5,Hove Deep Sea Anglers B,Champion House D,,,2,3,13
07/04/2014,19:00,Division 5,Portslade Royal British Legion,Castle Snooker Club J,,,3,2,13
09/09/2013,19:00,Division 6,Goldstone Ex-Services Club C,Castle Snooker Club H,,,3,2,13
09/09/2013,19:00,Division 6,Portslade Sports Centre D,Portslade Sports Centre C,,,2,3,13
09/09/2013,19:00,Division 6,Southwick Sports B,Moulsecoomb Club B,,,1,4,13
16/09/2013,19:00,Division 6,Moulsecoomb Club B,Portslade Sports Centre D,,,3,2,13
16/09/2013,19:00,Division 6,Portslade Sports Centre C,Goldstone Ex-Services Club C,,,5,0,13
16/09/2013,19:00,Division 6,Preston Club B,Southwick Sports B,,,2,3,13
23/09/2013,19:00,Division 6,Castle Snooker Club H,Portslade Sports Centre C,,,2,3,13
23/09/2013,19:00,Division 6,Goldstone Ex-Services Club C,Moulsecoomb Club B,,,3,2,13
23/09/2013,19:00,Division 6,Portslade Sports Centre D,Preston Club B,,,4,1,13
30/09/2013,19:00,Division 6,Moulsecoomb Club B,Castle Snooker Club H,,,2,3,13
30/09/2013,19:00,Division 6,Preston Club B,Goldstone Ex-Services Club C,,,4,1,13
30/09/2013,19:00,Division 6,Southwick Sports B,Portslade Sports Centre D,,,4,1,13
07/10/2013,19:00,Division 6,Castle Snooker Club H,Preston Club B,,,0,5,13
07/10/2013,19:00,Division 6,Goldstone Ex-Services Club C,Southwick Sports B,,,3,2,13
07/10/2013,19:00,Division 6,Portslade Sports Centre C,Moulsecoomb Club B,,,4,1,13
14/10/2013,19:00,Division 6,Portslade Sports Centre D,Goldstone Ex-Services Club C,,,2,3,13
14/10/2013,19:00,Division 6,Preston Club B,Portslade Sports Centre C,,,1,4,13
14/10/2013,19:00,Division 6,Southwick Sports B,Castle Snooker Club H,,,3,2,13
21/10/2013,19:00,Division 6,Castle Snooker Club H,Portslade Sports Centre D,,,2,3,13
21/10/2013,19:00,Division 6,Moulsecoomb Club B,Preston Club B,,,1,4,13
21/10/2013,19:00,Division 6,Portslade Sports Centre C,Southwick Sports B,,,4,1,13
28/10/2013,19:00,Division 6,Castle Snooker Club H,Goldstone Ex-Services Club C,,,2,3,13
28/10/2013,19:00,Division 6,Moulsecoomb Club B,Southwick Sports B,,,3,2,13
28/10/2013,19:00,Division 6,Portslade Sports Centre C,Portslade Sports Centre D,,,4,1,13
04/11/2013,19:00,Division 6,Goldstone Ex-Services Club C,Portslade Sports Centre C,,,2,3,13
04/11/2013,19:00,Division 6,Portslade Sports Centre D,Moulsecoomb Club B,,,1,4,13
04/11/2013,19:00,Division 6,Southwick Sports B,Preston Club B,,,5,0,13
11/11/2013,19:00,Division 6,Moulsecoomb Club B,Goldstone Ex-Services Club C,,,1,4,13
11/11/2013,19:00,Division 6,Portslade Sports Centre C,Castle Snooker Club H,,,5,0,13
11/11/2013,19:00,Division 6,Preston Club B,Portslade Sports Centre D,,,2,3,13
18/11/2013,19:00,Division 6,Castle Snooker Club H,Moulsecoomb Club B,,,3,2,13
18/11/2013,19:00,Division 6,Goldstone Ex-Services Club C,Preston Club B,,,4,1,13
18/11/2013,19:00,Division 6,Portslade Sports Centre D,Southwick Sports B,,,4,1,13
25/11/2013,19:00,Division 6,Moulsecoomb Club B,Portslade Sports Centre C,,,1,4,13
25/11/2013,19:00,Division 6,Preston Club B,Castle Snooker Club H,,,2,3,13
25/11/2013,19:00,Division 6,Southwick Sports B,Goldstone Ex-Services Club C,,,4,1,13
09/12/2013,19:00,Division 6,Castle Snooker Club H,Southwick Sports B,,,3,2,13
09/12/2013,19:00,Division 6,Goldstone Ex-Services Club C,Portslade Sports Centre D,,,2,3,13
09/12/2013,19:00,Division 6,Portslade Sports Centre C,Preston Club B,,,,,13
16/12/2013,19:00,Division 6,Portslade Sports Centre D,Castle Snooker Club H,,,,,13
16/12/2013,19:00,Division 6,Preston Club B,Moulsecoomb Club B,,,2,3,13
16/12/2013,19:00,Division 6,Southwick Sports B,Portslade Sports Centre C,,,2,3,13
06/01/2014,19:00,Division 6,Goldstone Ex-Services Club C,Castle Snooker Club H,,,0,5,13
06/01/2014,19:00,Division 6,Portslade Sports Centre D,Portslade Sports Centre C,,,1,4,13
06/01/2014,19:00,Division 6,Southwick Sports B,Moulsecoomb Club B,,,2,3,13
13/01/2014,19:00,Division 6,Moulsecoomb Club B,Portslade Sports Centre D,,,4,1,13
13/01/2014,19:00,Division 6,Portslade Sports Centre C,Goldstone Ex-Services Club C,,,3,2,13
13/01/2014,19:00,Division 6,Preston Club B,Southwick Sports B,,,2,3,13
20/01/2014,19:00,Division 6,Castle Snooker Club H,Portslade Sports Centre C,,,0,5,13
20/01/2014,19:00,Division 6,Goldstone Ex-Services Club C,Moulsecoomb Club B,,,2,3,13
20/01/2014,19:00,Division 6,Portslade Sports Centre D,Preston Club B,,,2,3,13
27/01/2014,19:00,Division 6,Moulsecoomb Club B,Castle Snooker Club H,,,3,2,13
27/01/2014,19:00,Division 6,Preston Club B,Goldstone Ex-Services Club C,,,3,2,13
27/01/2014,19:00,Division 6,Southwick Sports B,Portslade Sports Centre D,,,5,0,13
03/02/2014,19:00,Division 6,Castle Snooker Club H,Preston Club B,,,1,4,13
03/02/2014,19:00,Division 6,Goldstone Ex-Services Club C,Southwick Sports B,,,2,3,13
03/02/2014,19:00,Division 6,Portslade Sports Centre C,Moulsecoomb Club B,,,4,1,13
10/02/2014,19:00,Division 6,Portslade Sports Centre D,Goldstone Ex-Services Club C,,,2,3,13
10/02/2014,19:00,Division 6,Preston Club B,Portslade Sports Centre C,,,2,3,13
10/02/2014,19:00,Division 6,Southwick Sports B,Castle Snooker Club H,,,5,0,13
17/02/2014,19:00,Division 6,Castle Snooker Club H,Portslade Sports Centre D,,,4,1,13
17/02/2014,19:00,Division 6,Moulsecoomb Club B,Preston Club B,,,2,3,13
17/02/2014,19:00,Division 6,Portslade Sports Centre C,Southwick Sports B,,,4,1,13
24/02/2014,19:00,Division 6,Castle Snooker Club H,Goldstone Ex-Services Club C,,,3,2,13
24/02/2014,19:00,Division 6,Moulsecoomb Club B,Southwick Sports B,,,3,2,13
24/02/2014,19:00,Division 6,Portslade Sports Centre C,Portslade Sports Centre D,,,4,1,13
03/03/2014,19:00,Division 6,Goldstone Ex-Services Club C,Portslade Sports Centre C,,,3,2,13
03/03/2014,19:00,Division 6,Portslade Sports Centre D,Moulsecoomb Club B,,,1,4,13
03/03/2014,19:00,Division 6,Southwick Sports B,Preston Club B,,,4,1,13
10/03/2014,19:00,Division 6,Moulsecoomb Club B,Goldstone Ex-Services Club C,,,4,1,13
10/03/2014,19:00,Division 6,Portslade Sports Centre C,Castle Snooker Club H,,,5,0,13
